Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2016-128412,10-12-2016,17-12-2016,Standard Class,Arthur Prichep,Consumer,Seattle,Washington,West,Technology,Accessories,44.75,5,0,8.5025
CA-2016-136483,01-12-2016,06-12-2016,Standard Class,Allen Goldenen,Consumer,Knoxville,Tennessee,South,Office Supplies,Art,4.704,2,0.2,0.4116
CA-2015-135363,28-03-2015,02-04-2015,Standard Class,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.552,3,0.2,5.4432
CA-2015-135363,28-03-2015,02-04-2015,Standard Class,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,5.232,1,0.2,1.7004
CA-2015-138002,06-09-2015,12-09-2015,Standard Class,Beth Thompson,Home Office,Seattle,Washington,West,Office Supplies,Binders,6.096,2,0.2,2.1336
CA-2015-138002,06-09-2015,12-09-2015,Standard Class,Beth Thompson,Home Office,Seattle,Washington,West,Furniture,Furnishings,191.82,3,0,74.8098
CA-2015-128860,29-06-2015,05-07-2015,Standard Class,Steven Cartwright,Consumer,Lancaster,Pennsylvania,East,Furniture,Furnishings,20.104,1,0.2,1.7591
CA-2016-164350,10-09-2016,12-09-2016,Second Class,Catherine Glotzbach,Home Office,Bristol,Tennessee,South,Office Supplies,Art,67.56,3,0.2,8.445
CA-2015-129854,22-08-2015,26-08-2015,Standard Class,Roger Barcio,Home Office,New York City,New York,East,Office Supplies,Art,16.52,4,0,7.5992
CA-2017-107874,21-11-2017,25-11-2017,Standard Class,Scott Williamson,Consumer,New York City,New York,East,Furniture,Furnishings,27.42,1,0,11.2422
CA-2017-129378,01-10-2017,02-10-2017,First Class,Neola Schneider,Consumer,San Jose,California,West,Office Supplies,Binders,1.44,1,0.2,0.504
CA-2017-129378,01-10-2017,02-10-2017,First Class,Neola Schneider,Consumer,San Jose,California,West,Office Supplies,Binders,61.776,13,0.2,20.8494
CA-2017-129378,01-10-2017,02-10-2017,First Class,Neola Schneider,Consumer,San Jose,California,West,Furniture,Chairs,108.608,4,0.2,9.5032
CA-2017-130841,28-07-2017,01-08-2017,Standard Class,Matt Hagelstein,Corporate,San Francisco,California,West,Office Supplies,Binders,9.984,4,0.2,3.6192
CA-2017-130841,28-07-2017,01-08-2017,Standard Class,Matt Hagelstein,Corporate,San Francisco,California,West,Office Supplies,Storage,14.98,1,0,4.1944
CA-2017-130841,28-07-2017,01-08-2017,Standard Class,Matt Hagelstein,Corporate,San Francisco,California,West,Technology,Phones,1145.6,4,0.2,100.24
CA-2015-131884,06-12-2015,06-12-2015,Same Day,Dennis Kane,Consumer,Marion,Ohio,East,Technology,Phones,485.94,2,0.4,-89.089
CA-2015-131884,06-12-2015,06-12-2015,Same Day,Dennis Kane,Consumer,Marion,Ohio,East,Office Supplies,Art,37.376,8,0.2,4.672
CA-2015-131884,06-12-2015,06-12-2015,Same Day,Dennis Kane,Consumer,Marion,Ohio,East,Furniture,Chairs,70.686,1,0.3,-24.2352
CA-2017-121909,31-07-2017,05-08-2017,Standard Class,Erin Ashbrook,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,54.816,3,0.2,17.8152
CA-2016-106383,19-03-2016,21-03-2016,Second Class,Bobby Trafton,Consumer,Littleton,Colorado,West,Furniture,Bookcases,72.294,1,0.7,-98.8018
CA-2017-130771,29-07-2017,03-08-2017,Standard Class,Laura Armstrong,Corporate,Austin,Texas,Central,Technology,Phones,124.792,1,0.2,15.599
CA-2016-139157,01-10-2016,05-10-2016,Standard Class,Greg Matthias,Consumer,New York City,New York,East,Furniture,Tables,330.588,1,0.4,-115.7058
CA-2017-157091,26-06-2017,01-07-2017,Standard Class,Denny Blanton,Consumer,La Porte,Indiana,Central,Furniture,Furnishings,526.45,5,0,31.587
CA-2017-132122,09-07-2017,14-07-2017,Standard Class,John Huston,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,228.92,5,0.2,14.3075
CA-2015-123232,14-12-2015,16-12-2015,Second Class,Doug Jacobs,Consumer,Portland,Oregon,West,Technology,Phones,319.968,4,0.2,35.9964
CA-2017-104066,05-12-2017,10-12-2017,Standard Class,Quincy Jones,Corporate,Burlington,Vermont,East,Technology,Accessories,205.03,7,0,67.6599
CA-2015-145849,15-09-2015,17-09-2015,Second Class,Carol Triggs,Consumer,Indianapolis,Indiana,Central,Office Supplies,Storage,190.86,2,0,11.4516
CA-2015-145849,15-09-2015,17-09-2015,Second Class,Carol Triggs,Consumer,Indianapolis,Indiana,Central,Office Supplies,Art,24.32,8,0,8.2688
CA-2017-166849,20-04-2017,26-04-2017,Standard Class,Sanjit Jacobs,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,44.4,2,0.6,-52.17
CA-2016-146633,15-11-2016,17-11-2016,Second Class,Toby Gnade,Consumer,Los Angeles,California,West,Office Supplies,Binders,1016.792,1,0.2,381.297
CA-2016-146633,15-11-2016,17-11-2016,Second Class,Toby Gnade,Consumer,Los Angeles,California,West,Office Supplies,Binders,38.136,7,0.2,13.3476
US-2016-126893,26-11-2016,01-12-2016,Standard Class,Carol Triggs,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,494.982,3,0.4,-115.4958
CA-2017-103380,21-11-2017,25-11-2017,Standard Class,Barry Franz,Home Office,Pasadena,California,West,Office Supplies,Storage,56.56,2,0,15.2712
CA-2017-103380,21-11-2017,25-11-2017,Standard Class,Barry Franz,Home Office,Pasadena,California,West,Office Supplies,Art,5.56,2,0,1.4456
CA-2017-103380,21-11-2017,25-11-2017,Standard Class,Barry Franz,Home Office,Pasadena,California,West,Technology,Phones,659.976,3,0.2,49.4982
CA-2015-116092,15-02-2015,18-02-2015,Second Class,Justin MacKendrick,Consumer,Los Angeles,California,West,Office Supplies,Paper,13.36,2,0,6.4128
CA-2015-116092,15-02-2015,18-02-2015,Second Class,Justin MacKendrick,Consumer,Los Angeles,California,West,Office Supplies,Binders,41.72,5,0.2,13.0375
CA-2015-116092,15-02-2015,18-02-2015,Second Class,Justin MacKendrick,Consumer,Los Angeles,California,West,Office Supplies,Binders,11.52,5,0.2,4.176
CA-2015-116092,15-02-2015,18-02-2015,Second Class,Justin MacKendrick,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.44,3,0,9.3312
CA-2016-117849,15-04-2016,17-04-2016,Second Class,Julie Kriz,Home Office,San Diego,California,West,Office Supplies,Paper,143.7,3,0,68.976
CA-2016-164091,17-09-2016,22-09-2016,Standard Class,Laura Armstrong,Corporate,Bangor,Maine,East,Technology,Phones,437.85,3,0,131.355
CA-2016-164091,17-09-2016,22-09-2016,Standard Class,Laura Armstrong,Corporate,Bangor,Maine,East,Furniture,Furnishings,109.48,2,0,33.9388
CA-2017-105214,16-06-2017,19-06-2017,First Class,Troy Staebel,Consumer,San Francisco,California,West,Furniture,Chairs,1212.96,7,0.2,90.972
CA-2017-105214,16-06-2017,19-06-2017,First Class,Troy Staebel,Consumer,San Francisco,California,West,Office Supplies,Paper,18.54,2,0,8.7138
CA-2015-117611,08-11-2015,10-11-2015,Second Class,Maria Zettner,Home Office,San Diego,California,West,Technology,Accessories,371.97,3,0,66.9546
US-2015-137960,18-12-2015,18-12-2015,Same Day,Mitch Webber,Consumer,New York City,New York,East,Technology,Accessories,166.24,1,0,24.936
CA-2017-122994,06-02-2017,09-02-2017,First Class,Mark Van Huff,Consumer,Arlington,Virginia,South,Furniture,Bookcases,359.97,3,0,79.1934
CA-2016-131065,14-11-2016,16-11-2016,Second Class,Allen Armold,Consumer,Atlanta,Georgia,South,Technology,Accessories,499.98,2,0,114.9954
CA-2016-131065,14-11-2016,16-11-2016,Second Class,Allen Armold,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,5.28,1,0,2.376
CA-2016-131065,14-11-2016,16-11-2016,Second Class,Allen Armold,Consumer,Atlanta,Georgia,South,Office Supplies,Binders,8.26,2,0,3.8822
CA-2017-149146,12-10-2017,12-10-2017,Same Day,Sean Miller,Home Office,Monroe,North Carolina,South,Office Supplies,Paper,7.968,2,0.2,2.6892
CA-2017-137470,17-09-2017,17-09-2017,Same Day,Tom Prescott,Consumer,Seattle,Washington,West,Office Supplies,Paper,12.96,2,0,6.3504
CA-2017-105480,20-12-2017,26-12-2017,Standard Class,Dean Katz,Corporate,Rochester,New York,East,Office Supplies,Paper,6.48,1,0,3.1104
CA-2017-105480,20-12-2017,26-12-2017,Standard Class,Dean Katz,Corporate,Rochester,New York,East,Office Supplies,Binders,6.984,1,0.2,2.3571
CA-2017-164917,02-12-2017,07-12-2017,Standard Class,Michael Kennedy,Corporate,Miami,Florida,South,Office Supplies,Art,47.96,5,0.2,4.1965
CA-2015-102036,21-09-2015,27-09-2015,Standard Class,Chad Sievert,Consumer,Seattle,Washington,West,Office Supplies,Storage,199.74,6,0,47.9376
CA-2015-142944,06-03-2015,11-03-2015,Standard Class,John Lucas,Consumer,San Francisco,California,West,Furniture,Furnishings,435.26,7,0,95.7572
CA-2015-142944,06-03-2015,11-03-2015,Standard Class,John Lucas,Consumer,San Francisco,California,West,Technology,Copiers,1119.984,2,0.2,377.9946
CA-2017-142622,30-10-2017,02-11-2017,First Class,Jim Karlsson,Consumer,Seattle,Washington,West,Furniture,Chairs,97.568,2,0.2,-6.098
CA-2017-142622,30-10-2017,02-11-2017,First Class,Jim Karlsson,Consumer,Seattle,Washington,West,Furniture,Chairs,614.272,8,0.2,-23.0352
CA-2017-142622,30-10-2017,02-11-2017,First Class,Jim Karlsson,Consumer,Seattle,Washington,West,Furniture,Bookcases,199.98,2,0,37.9962
CA-2016-132143,03-09-2016,05-09-2016,First Class,Filia McAdams,Corporate,Middletown,Connecticut,East,Office Supplies,Paper,48.16,7,0,22.1536
CA-2015-153108,05-03-2015,09-03-2015,Standard Class,Sarah Foster,Consumer,New Castle,Indiana,Central,Technology,Phones,23.92,2,0,6.6976
CA-2016-112676,05-05-2016,08-05-2016,First Class,Patrick Jones,Corporate,Murfreesboro,Tennessee,South,Office Supplies,Paper,14.352,3,0.2,5.2026
CA-2017-143343,10-06-2017,13-06-2017,First Class,Ben Wallace,Consumer,Los Angeles,California,West,Office Supplies,Art,16.4,5,0,4.756
CA-2017-115154,08-01-2017,11-01-2017,First Class,Ricardo Sperren,Corporate,Seattle,Washington,West,Furniture,Tables,892.98,2,0,80.3682
CA-2015-149342,20-04-2015,25-04-2015,Standard Class,Theresa Swint,Corporate,Columbus,Georgia,South,Technology,Phones,287.97,3,0,77.7519
CA-2015-149342,20-04-2015,25-04-2015,Standard Class,Theresa Swint,Corporate,Columbus,Georgia,South,Furniture,Furnishings,595.38,6,0,297.69
CA-2015-149342,20-04-2015,25-04-2015,Standard Class,Theresa Swint,Corporate,Columbus,Georgia,South,Office Supplies,Paper,12.96,2,0,6.2208
CA-2015-130995,01-11-2015,06-11-2015,Standard Class,Quincy Jones,Corporate,New York City,New York,East,Technology,Phones,4.95,1,0,1.3365
CA-2017-127929,23-12-2017,27-12-2017,Standard Class,Filia McAdams,Corporate,Middletown,Connecticut,East,Furniture,Furnishings,181.95,3,0,38.2095
CA-2015-113145,01-11-2015,05-11-2015,Standard Class,Valerie Dominguez,Consumer,New York City,New York,East,Office Supplies,Paper,13.52,4,0,6.2192
CA-2015-113145,01-11-2015,05-11-2015,Standard Class,Valerie Dominguez,Consumer,New York City,New York,East,Furniture,Furnishings,259.7,5,0,106.477
CA-2015-113145,01-11-2015,05-11-2015,Standard Class,Valerie Dominguez,Consumer,New York City,New York,East,Technology,Phones,42.95,1,0,1.2885
CA-2015-113145,01-11-2015,05-11-2015,Standard Class,Valerie Dominguez,Consumer,New York City,New York,East,Technology,Accessories,1399.93,7,0,601.9699
CA-2015-113145,01-11-2015,05-11-2015,Standard Class,Valerie Dominguez,Consumer,New York City,New York,East,Technology,Phones,503.96,4,0,125.99
CA-2016-106558,17-01-2016,21-01-2016,Standard Class,Dionis Lloyd,Corporate,Columbus,Georgia,South,Technology,Accessories,316,4,0,31.6
CA-2017-157931,17-09-2017,22-09-2017,Second Class,Meg O'Connel,Home Office,Roswell,Georgia,South,Furniture,Chairs,723.92,4,0,188.2192
CA-2017-157931,17-09-2017,22-09-2017,Second Class,Meg O'Connel,Home Office,Roswell,Georgia,South,Office Supplies,Paper,106.32,3,0,49.9704
CA-2016-115574,23-12-2016,24-12-2016,First Class,Ben Peterman,Corporate,Chicago,Illinois,Central,Furniture,Bookcases,141.372,2,0.3,-14.1372
CA-2015-160794,06-08-2015,08-08-2015,First Class,Michael Stewart,Corporate,Houston,Texas,Central,Office Supplies,Paper,27.216,3,0.2,9.8658
CA-2017-116225,05-11-2017,09-11-2017,Standard Class,Susan Vittorini,Consumer,New York City,New York,East,Technology,Accessories,390.75,5,0,171.93
US-2017-120418,11-06-2017,12-06-2017,First Class,Becky Castell,Home Office,Peoria,Arizona,West,Furniture,Chairs,280.792,1,0.2,35.099
US-2017-120418,11-06-2017,12-06-2017,First Class,Becky Castell,Home Office,Peoria,Arizona,West,Office Supplies,Storage,68.448,4,0.2,7.7004
US-2017-120418,11-06-2017,12-06-2017,First Class,Becky Castell,Home Office,Peoria,Arizona,West,Office Supplies,Art,88.04,5,0.2,6.603
US-2017-120418,11-06-2017,12-06-2017,First Class,Becky Castell,Home Office,Peoria,Arizona,West,Office Supplies,Art,15.872,1,0.2,1.984
US-2017-120418,11-06-2017,12-06-2017,First Class,Becky Castell,Home Office,Peoria,Arizona,West,Office Supplies,Storage,215.592,3,0.2,-48.5082
CA-2017-122035,20-07-2017,25-07-2017,Standard Class,Elizabeth Moffitt,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Binders,43,5,0,20.21
CA-2017-122035,20-07-2017,25-07-2017,Standard Class,Elizabeth Moffitt,Corporate,Sioux Falls,South Dakota,Central,Furniture,Chairs,182.94,3,0,27.441
CA-2017-122035,20-07-2017,25-07-2017,Standard Class,Elizabeth Moffitt,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Binders,60.83,7,0,30.415
CA-2017-122035,20-07-2017,25-07-2017,Standard Class,Elizabeth Moffitt,Corporate,Sioux Falls,South Dakota,Central,Technology,Accessories,389.97,3,0,132.5898
CA-2017-165491,20-03-2017,24-03-2017,Standard Class,Helen Wasserman,Corporate,Seattle,Washington,West,Technology,Accessories,265.93,7,0,63.8232
CA-2015-109470,31-12-2015,03-01-2016,Second Class,Karen Carlisle,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,94.74,3,0,44.5278
CA-2015-109470,31-12-2015,03-01-2016,Second Class,Karen Carlisle,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,60.64,4,0,27.8944
CA-2015-109470,31-12-2015,03-01-2016,Second Class,Karen Carlisle,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,76.3,5,0,38.15
CA-2015-109470,31-12-2015,03-01-2016,Second Class,Karen Carlisle,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,364.8,12,0,167.808
CA-2015-105102,15-09-2015,19-09-2015,Second Class,Brendan Murry,Corporate,New York City,New York,East,Office Supplies,Binders,79.872,3,0.2,29.952
CA-2015-105102,15-09-2015,19-09-2015,Second Class,Brendan Murry,Corporate,New York City,New York,East,Furniture,Bookcases,46.384,1,0.2,1.1596
CA-2015-105102,15-09-2015,19-09-2015,Second Class,Brendan Murry,Corporate,New York City,New York,East,Office Supplies,Paper,12.96,2,0,6.2208
US-2015-147739,25-12-2015,29-12-2015,Standard Class,Justin Deggeller,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,547.136,4,0.2,-68.392
CA-2016-155187,24-09-2016,26-09-2016,Second Class,Laura Armstrong,Corporate,Los Angeles,California,West,Office Supplies,Storage,41.96,2,0,2.9372
CA-2016-155187,24-09-2016,26-09-2016,Second Class,Laura Armstrong,Corporate,Los Angeles,California,West,Office Supplies,Paper,41.7,5,0,20.85
CA-2017-169285,21-03-2017,25-03-2017,Standard Class,Robert Waldorf,Consumer,Lafayette,Indiana,Central,Office Supplies,Paper,277.4,5,0,133.152
CA-2017-169285,21-03-2017,25-03-2017,Standard Class,Robert Waldorf,Consumer,Lafayette,Indiana,Central,Office Supplies,Paper,5.78,1,0,2.8322
CA-2016-137736,10-11-2016,15-11-2016,Standard Class,Debra Catini,Consumer,Warner Robins,Georgia,South,Office Supplies,Art,41.86,7,0,10.465
CA-2016-159373,13-03-2016,18-03-2016,Standard Class,Liz Thompson,Consumer,San Antonio,Texas,Central,Office Supplies,Paper,70.08,5,0.2,24.528
CA-2016-159373,13-03-2016,18-03-2016,Standard Class,Liz Thompson,Consumer,San Antonio,Texas,Central,Office Supplies,Binders,1.272,2,0.8,-2.1624
CA-2016-159373,13-03-2016,18-03-2016,Standard Class,Liz Thompson,Consumer,San Antonio,Texas,Central,Furniture,Tables,557.585,5,0.3,0
CA-2017-109701,02-12-2017,03-12-2017,Same Day,Alice McCarthy,Corporate,Los Angeles,California,West,Office Supplies,Binders,9.024,6,0.2,3.1584
CA-2017-109701,02-12-2017,03-12-2017,Same Day,Alice McCarthy,Corporate,Los Angeles,California,West,Office Supplies,Binders,69.456,2,0.2,22.5732
CA-2017-109701,02-12-2017,03-12-2017,Same Day,Alice McCarthy,Corporate,Los Angeles,California,West,Office Supplies,Paper,10.86,2,0,5.3214
CA-2017-109701,02-12-2017,03-12-2017,Same Day,Alice McCarthy,Corporate,Los Angeles,California,West,Office Supplies,Art,10.08,6,0,5.04
CA-2015-111514,31-08-2015,02-09-2015,First Class,Scott Cohen,Corporate,San Francisco,California,West,Furniture,Bookcases,1552.831,7,0.15,200.9546
CA-2015-111514,31-08-2015,02-09-2015,First Class,Scott Cohen,Corporate,San Francisco,California,West,Office Supplies,Binders,137.24,5,0.2,46.3185
CA-2015-111514,31-08-2015,02-09-2015,First Class,Scott Cohen,Corporate,San Francisco,California,West,Technology,Accessories,36.51,1,0,15.6993
CA-2015-111514,31-08-2015,02-09-2015,First Class,Scott Cohen,Corporate,San Francisco,California,West,Technology,Machines,239.976,3,0.2,80.9919
CA-2017-136497,16-04-2017,20-04-2017,Standard Class,Roy Franz�sisch,Consumer,Columbus,Ohio,East,Office Supplies,Binders,13.71,5,0.7,-10.054
US-2016-108637,13-03-2016,18-03-2016,Standard Class,Adam Bellavance,Home Office,Waynesboro,Virginia,South,Furniture,Furnishings,127.88,2,0,40.9216
US-2016-108637,13-03-2016,18-03-2016,Standard Class,Adam Bellavance,Home Office,Waynesboro,Virginia,South,Office Supplies,Binders,46,4,0,20.7
CA-2017-123659,10-02-2017,13-02-2017,First Class,Michael Nguyen,Consumer,Clinton,Maryland,East,Office Supplies,Paper,23.12,4,0,11.3288
US-2016-129469,23-09-2016,27-09-2016,Standard Class,Kelly Lampkin,Corporate,Fairfield,Ohio,East,Furniture,Furnishings,532.704,6,0.2,-26.6352
US-2016-129469,23-09-2016,27-09-2016,Standard Class,Kelly Lampkin,Corporate,Fairfield,Ohio,East,Office Supplies,Art,4.912,2,0.2,0.307
CA-2017-155152,07-07-2017,09-07-2017,Second Class,Michael Paige,Corporate,Warwick,Rhode Island,East,Technology,Accessories,252,4,0,93.24
CA-2016-159940,07-07-2016,11-07-2016,Second Class,Barry Franz�sisch,Corporate,Aurora,Illinois,Central,Furniture,Furnishings,60.288,8,0.6,-27.1296
CA-2016-159940,07-07-2016,11-07-2016,Second Class,Barry Franz�sisch,Corporate,Aurora,Illinois,Central,Office Supplies,Paper,23.688,9,0.2,7.6986
CA-2016-159940,07-07-2016,11-07-2016,Second Class,Barry Franz�sisch,Corporate,Aurora,Illinois,Central,Furniture,Chairs,253.372,2,0.3,-14.4784
CA-2015-148628,06-12-2015,11-12-2015,Standard Class,Katherine Murray,Home Office,Thousand Oaks,California,West,Office Supplies,Paper,32.75,5,0,15.065
CA-2016-118052,06-05-2016,10-05-2016,Standard Class,Brad Eason,Home Office,Lorain,Ohio,East,Office Supplies,Paper,49.568,2,0.2,15.49
CA-2016-118052,06-05-2016,10-05-2016,Standard Class,Brad Eason,Home Office,Lorain,Ohio,East,Furniture,Furnishings,54.712,7,0.2,11.6263
US-2017-117534,25-03-2017,26-03-2017,First Class,Christina VanderZanden,Consumer,Fresno,California,West,Office Supplies,Art,16.02,9,0,4.4856
US-2017-117534,25-03-2017,26-03-2017,First Class,Christina VanderZanden,Consumer,Fresno,California,West,Office Supplies,Binders,185.92,4,0.2,62.748
US-2017-117534,25-03-2017,26-03-2017,First Class,Christina VanderZanden,Consumer,Fresno,California,West,Technology,Phones,211.168,4,0.2,15.8376
US-2017-117534,25-03-2017,26-03-2017,First Class,Christina VanderZanden,Consumer,Fresno,California,West,Technology,Copiers,479.984,2,0.2,59.998
CA-2015-145065,12-12-2015,15-12-2015,First Class,Dennis Kane,Consumer,San Diego,California,West,Office Supplies,Binders,24.448,2,0.2,8.8624
US-2015-127040,06-12-2015,10-12-2015,Standard Class,Speros Goranitis,Consumer,New York City,New York,East,Office Supplies,Paper,6.48,1,0,3.1104
US-2015-127040,06-12-2015,10-12-2015,Standard Class,Speros Goranitis,Consumer,New York City,New York,East,Office Supplies,Paper,41.86,7,0,20.5114
US-2015-127040,06-12-2015,10-12-2015,Standard Class,Speros Goranitis,Consumer,New York City,New York,East,Technology,Accessories,1619.91,9,0,97.1946
US-2015-127040,06-12-2015,10-12-2015,Standard Class,Speros Goranitis,Consumer,New York City,New York,East,Furniture,Furnishings,113.92,4,0,42.1504
CA-2016-128111,17-03-2016,23-03-2016,Standard Class,Christine Sundaresam,Consumer,Malden,Massachusetts,East,Office Supplies,Art,39.68,2,0,10.3168
CA-2015-137897,14-11-2015,19-11-2015,Standard Class,Patrick Jones,Corporate,New York City,New York,East,Technology,Accessories,37.6,2,0,2.256
CA-2015-137897,14-11-2015,19-11-2015,Standard Class,Patrick Jones,Corporate,New York City,New York,East,Technology,Accessories,59.9,2,0,23.96
CA-2015-137897,14-11-2015,19-11-2015,Standard Class,Patrick Jones,Corporate,New York City,New York,East,Office Supplies,Paper,37,5,0,16.65
CA-2017-169264,14-08-2017,16-08-2017,Second Class,Nora Preis,Consumer,San Francisco,California,West,Office Supplies,Art,16.68,6,0,4.3368
CA-2017-147361,09-09-2017,15-09-2017,Standard Class,Sean Braxton,Corporate,Florence,South Carolina,South,Office Supplies,Storage,628.81,7,0,12.5762
CA-2017-147361,09-09-2017,15-09-2017,Standard Class,Sean Braxton,Corporate,Florence,South Carolina,South,Office Supplies,Storage,56.45,5,0,14.677
CA-2017-145877,01-04-2017,04-04-2017,Second Class,Adam Shillingsburg,Consumer,Springfield,Missouri,Central,Office Supplies,Storage,94.2,6,0,23.55
US-2016-110170,27-09-2016,03-10-2016,Standard Class,Harry Marie,Corporate,Huntsville,Texas,Central,Furniture,Bookcases,956.6648,7,0.32,-225.0976
CA-2017-108574,07-10-2017,11-10-2017,Standard Class,Mike Gockenbach,Consumer,Los Angeles,California,West,Technology,Accessories,1115.91,9,0,200.8638
CA-2017-108574,07-10-2017,11-10-2017,Standard Class,Mike Gockenbach,Consumer,Los Angeles,California,West,Technology,Phones,128.744,7,0.2,-28.9674
CA-2017-108574,07-10-2017,11-10-2017,Standard Class,Mike Gockenbach,Consumer,Los Angeles,California,West,Technology,Phones,79.92,10,0.2,26.973
CA-2017-144589,20-01-2017,25-01-2017,Standard Class,Tamara Manning,Consumer,San Francisco,California,West,Office Supplies,Art,24.2,5,0,7.986
CA-2017-144589,20-01-2017,25-01-2017,Standard Class,Tamara Manning,Consumer,San Francisco,California,West,Technology,Phones,359.976,3,0.2,130.4913
CA-2017-155985,23-03-2017,25-03-2017,First Class,Bill Eplett,Home Office,San Francisco,California,West,Furniture,Furnishings,211.84,8,0,76.2624
CA-2015-142041,07-06-2015,09-06-2015,Second Class,Eleni McCrary,Corporate,Los Angeles,California,West,Office Supplies,Binders,7.52,5,0.2,2.632
CA-2016-156300,29-12-2016,02-01-2017,Standard Class,Troy Blackwell,Consumer,Milwaukee,Wisconsin,Central,Furniture,Chairs,754.45,5,0,60.356
CA-2015-146087,06-07-2015,11-07-2015,Standard Class,Paul Prost,Home Office,Holyoke,Massachusetts,East,Furniture,Bookcases,301.96,2,0,60.392
CA-2017-168655,12-10-2017,18-10-2017,Standard Class,Michelle Lonsdale,Corporate,Albuquerque,New Mexico,West,Technology,Accessories,595,5,0,95.2
CA-2017-168655,12-10-2017,18-10-2017,Standard Class,Michelle Lonsdale,Corporate,Albuquerque,New Mexico,West,Office Supplies,Binders,79.872,3,0.2,29.952
CA-2016-107202,21-05-2016,28-05-2016,Standard Class,Linda Cazamias,Corporate,Sparks,Nevada,West,Technology,Machines,2396.4,10,0.2,179.73
CA-2017-159597,09-11-2017,14-11-2017,Standard Class,Matt Collister,Corporate,Coachella,California,West,Office Supplies,Storage,63.56,2,0,3.178
CA-2017-159597,09-11-2017,14-11-2017,Standard Class,Matt Collister,Corporate,Coachella,California,West,Technology,Accessories,99.99,1,0,43.9956
CA-2016-155551,18-04-2016,23-04-2016,Standard Class,Clay Rozendal,Home Office,Elmhurst,Illinois,Central,Office Supplies,Storage,230.376,3,0.2,-48.9549
CA-2016-155551,18-04-2016,23-04-2016,Standard Class,Clay Rozendal,Home Office,Elmhurst,Illinois,Central,Office Supplies,Paper,9.664,2,0.2,3.2616
US-2017-147669,25-12-2017,30-12-2017,Standard Class,Susan Vittorini,Consumer,Fairfield,Ohio,East,Technology,Accessories,158.928,7,0.2,41.7186
US-2017-147669,25-12-2017,30-12-2017,Standard Class,Susan Vittorini,Consumer,Fairfield,Ohio,East,Office Supplies,Binders,13.023,1,0.7,-10.4184
US-2017-147669,25-12-2017,30-12-2017,Standard Class,Susan Vittorini,Consumer,Fairfield,Ohio,East,Furniture,Tables,273.06,2,0.4,-104.673
CA-2016-169922,11-06-2016,17-06-2016,Standard Class,Mary Zewe,Corporate,Arlington,Texas,Central,Office Supplies,Binders,1.344,4,0.8,-2.1504
CA-2016-169922,11-06-2016,17-06-2016,Standard Class,Mary Zewe,Corporate,Arlington,Texas,Central,Office Supplies,Binders,8.272,4,0.8,-13.6488
CA-2016-169922,11-06-2016,17-06-2016,Standard Class,Mary Zewe,Corporate,Arlington,Texas,Central,Furniture,Furnishings,12.544,7,0.6,-9.0944
CA-2017-129805,28-12-2017,02-01-2018,Standard Class,Harry Marie,Corporate,Seattle,Washington,West,Furniture,Furnishings,7.4,2,0,3.034
US-2017-112613,28-05-2017,01-06-2017,Standard Class,Jonathan Howell,Consumer,Houston,Texas,Central,Technology,Phones,54.368,4,0.2,4.0776
CA-2017-140053,03-07-2017,10-07-2017,Standard Class,Christina Anderson,Consumer,Farmington,New Mexico,West,Furniture,Furnishings,545.85,9,0,114.6285
CA-2017-139948,17-07-2017,22-07-2017,Standard Class,Shaun Weien,Consumer,Tampa,Florida,South,Furniture,Furnishings,7.904,2,0.2,2.1736
CA-2016-146934,22-05-2016,27-05-2016,Standard Class,Art Ferguson,Consumer,Passaic,New Jersey,East,Technology,Phones,345,5,0,86.25
CA-2016-146934,22-05-2016,27-05-2016,Standard Class,Art Ferguson,Consumer,Passaic,New Jersey,East,Furniture,Tables,174.286,2,0.3,-19.9184
CA-2016-146934,22-05-2016,27-05-2016,Standard Class,Art Ferguson,Consumer,Passaic,New Jersey,East,Technology,Accessories,95.1,5,0,30.432
CA-2016-146934,22-05-2016,27-05-2016,Standard Class,Art Ferguson,Consumer,Passaic,New Jersey,East,Technology,Phones,257.98,2,0,74.8142
CA-2016-119165,31-10-2016,06-11-2016,Standard Class,Bill Donatelli,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,492.835,5,0.3,-14.081
